18:40:13 18/12/2023 - User: 100075058221244, Message: ohh parang terminal
19:08:17 18/12/2023 - User: 100002121429824, Message: undefined
19:08:18 18/12/2023 - User: undefined, Message: undefined
19:08:18 18/12/2023 - User: 100002121429824, Message: undefined
19:08:18 18/12/2023 - User: 61554344078995, Message: undefined
19:08:19 18/12/2023 - User: undefined, Message: undefined
19:08:19 18/12/2023 - User: undefined, Message: undefined
19:08:19 18/12/2023 - User: 61554344078995, Message: undefined
19:08:19 18/12/2023 - User: undefined, Message: undefined
19:08:19 18/12/2023 - User: undefined, Message: undefined
19:08:19 18/12/2023 - User: 61554344078995, Message: undefined
19:08:19 18/12/2023 - User: undefined, Message: undefined
19:08:19 18/12/2023 - User: 61554344078995, Message: undefined
19:08:19 18/12/2023 - User: 100063140322558, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
19:08:20 18/12/2023 - User: 61554517328213, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: 61554516933970, Message: undefined
19:08:20 18/12/2023 - User: 100090137892688, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: 61554344078995, Message: undefined
19:08:20 18/12/2023 - User: 100063140322558, Message: undefined
19:08:20 18/12/2023 - User: 100063140322558, Message: undefined
19:08:20 18/12/2023 - User: 100063140322558, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: undefined, Message: undefined
19:08:20 18/12/2023 - User: 100063140322558, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:21 18/12/2023 - User: undefined, Message: undefined
19:08:22 18/12/2023 - User: undefined, Message: undefined
19:08:22 18/12/2023 - User: 61554338835999, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 61554338835999, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 100090137892688, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 61554338835999, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 100090137892688, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 61554516933970, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:22 18/12/2023 - User: 61554517328213, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: 61554516933970, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: 61554516933970, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: 61554517328213, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: 61554517328213, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: 61554516933970, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:23 18/12/2023 - User: undefined, Message: undefined
19:08:23 18/12/2023 - User: 100090137892688, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: 61554517328213, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: 61554338835999, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: 100090137892688, Message: »» NOTICE «« Update user nicknames Yenzy Bot to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: undefined, Message: undefined
19:08:24 18/12/2023 - User: 100084460236270, Message: »» NOTICE «« Update user nicknames 100063140322558 to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: 100084460236270, Message: »» NOTICE «« Update user nicknames 100063140322558 to: 「 $ 」- » yenzy «
19:08:24 18/12/2023 - User: 100084460236270, Message: »» NOTICE «« Update user nicknames 100063140322558 to: 「 $ 」- » yenzy «
19:08:25 18/12/2023 - User: 100063140322558, Message: Changing bot nickname is not allowed. And don't change it.
19:08:25 18/12/2023 - User: 100063140322558, Message: undefined
19:08:26 18/12/2023 - User: 100084460236270, Message: »» NOTICE «« Update user nicknames 100063140322558 to: 「 $ 」- » yenzy «
19:08:26 18/12/2023 - User: undefined, Message: undefined
19:08:26 18/12/2023 - User: 100063140322558, Message: Changing bot nickname is not allowed. And don't change it.
19:08:26 18/12/2023 - User: 100063140322558, Message: Changing bot nickname is not allowed. And don't change it.
19:08:26 18/12/2023 - User: 100063140322558, Message: Changing bot nickname is not allowed. And don't change it.
19:08:26 18/12/2023 - User: 100063140322558, Message: Changing bot nickname is not allowed. And don't change it.
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: 100063140322558, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100063140322558, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: 100084460236270, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:27 18/12/2023 - User: undefined, Message: undefined
19:08:28 18/12/2023 - User: 100084460236270, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: undefined, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100084460236270, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:08:28 18/12/2023 - User: undefined, Message: undefined
19:08:28 18/12/2023 - User: undefined, Message: undefined
19:08:28 18/12/2023 - User: 100063140322558, Message: undefined
19:12:37 18/12/2023 - User: undefined, Message: undefined
19:13:33 18/12/2023 - User: undefined, Message: undefined
19:13:35 18/12/2023 - User: undefined, Message: undefined
19:13:35 18/12/2023 - User: 61554201747411, Message: $
19:13:36 18/12/2023 - User: undefined, Message: undefined
19:13:37 18/12/2023 - User: undefined, Message: undefined
19:14:13 18/12/2023 - User: undefined, Message: undefined
19:14:29 18/12/2023 - User: undefined, Message: undefined
19:14:36 18/12/2023 - User: undefined, Message: undefined
19:14:37 18/12/2023 - User: undefined, Message: undefined
19:14:37 18/12/2023 - User: 61554201747411, Message: /uid @Yenzy Bot
19:14:38 18/12/2023 - User: undefined, Message: undefined
19:14:38 18/12/2023 - User: undefined, Message: undefined
19:14:38 18/12/2023 - User: 61554201747411, Message: undefined
19:14:39 18/12/2023 - User: 100090137892688, Message: Yenzy Bot: 100063140322558
19:14:40 18/12/2023 - User: undefined, Message: undefined
19:14:40 18/12/2023 - User: undefined, Message: undefined
19:15:05 18/12/2023 - User: undefined, Message: undefined
19:15:35 18/12/2023 - User: undefined, Message: undefined
19:15:57 18/12/2023 - User: 100002121429824, Message: Au
19:15:58 18/12/2023 - User: undefined, Message: undefined
19:15:59 18/12/2023 - User: 100002121429824, Message: Ai
19:16:00 18/12/2023 - User: 100090137892688, Message: Please provide a question for GPT-4 to answer.

Example:
ai what is the second law of motion?
19:16:00 18/12/2023 - User: undefined, Message: undefined
19:16:00 18/12/2023 - User: 100002121429824, Message: undefined
19:16:01 18/12/2023 - User: undefined, Message: undefined
19:16:01 18/12/2023 - User: undefined, Message: undefined
19:16:02 18/12/2023 - User: 100002121429824, Message: undefined
19:16:02 18/12/2023 - User: undefined, Message: undefined
19:16:03 18/12/2023 - User: undefined, Message: undefined
19:16:03 18/12/2023 - User: 61554344078995, Message: undefined
19:16:03 18/12/2023 - User: undefined, Message: undefined
19:16:03 18/12/2023 - User: 61554344078995, Message: undefined
19:16:03 18/12/2023 - User: undefined, Message: undefined
19:16:04 18/12/2023 - User: 61554344078995, Message: undefined
19:16:04 18/12/2023 - User: undefined, Message: undefined
19:16:05 18/12/2023 - User: undefined, Message: undefined
19:17:00 18/12/2023 - User: undefined, Message: undefined
19:17:00 18/12/2023 - User: undefined, Message: undefined
19:17:33 18/12/2023 - User: undefined, Message: undefined
19:18:23 18/12/2023 - User: undefined, Message: undefined
19:18:23 18/12/2023 - User: undefined, Message: undefined
19:18:23 18/12/2023 - User: 61554201747411, Message: $
19:18:24 18/12/2023 - User: undefined, Message: undefined
19:18:24 18/12/2023 - User: undefined, Message: undefined
19:18:25 18/12/2023 - User: 100063140322558, Message: Command not found
Use $help to display all commands is that "sim" or not?
19:18:25 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:26 18/12/2023 - User: undefined, Message: undefined
19:18:27 18/12/2023 - User: undefined, Message: undefined
19:18:28 18/12/2023 - User: undefined, Message: undefined
19:18:29 18/12/2023 - User: undefined, Message: undefined
19:18:30 18/12/2023 - User: undefined, Message: undefined
19:18:31 18/12/2023 - User: undefined, Message: undefined
19:18:32 18/12/2023 - User: 61554201747411, Message: $info
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:33 18/12/2023 - User: undefined, Message: undefined
19:18:34 18/12/2023 - User: 100063140322558, Message: ———»ADMIN BOT«——— 
❯ Bot Name: yenzy
❯ Bot Owner: Eugene Aguilar 
❯ Age: 14 
❯ Gender: Male
❯ Facebook: https://www.facebook.com/eurix.90
❯ Total Group: 12
❯ Total Users: 406
❯ Bot Prefix: $
❯ Today is: Monday, December 18, 2023 7:18 PM
❯ Thanks for using yenzy Bot
19:18:35 18/12/2023 - User: undefined, Message: undefined
19:18:35 18/12/2023 - User: undefined, Message: undefined
19:18:35 18/12/2023 - User: undefined, Message: undefined
19:18:35 18/12/2023 - User: 100063140322558, Message: undefined
19:18:35 18/12/2023 - User: 100063140322558, Message: undefined
19:18:35 18/12/2023 - User: 100063140322558, Message: undefined
19:18:35 18/12/2023 - User: 100063140322558, Message: undefined
19:18:35 18/12/2023 - User: undefined, Message: undefined
19:18:36 18/12/2023 - User: 100063140322558, Message: undefined
19:18:36 18/12/2023 - User: 100063140322558, Message: undefined
19:18:37 18/12/2023 - User: 100063140322558, Message: undefined
19:20:32 18/12/2023 - User: 61554338835999, Message: Call Of Duty Mobile
19:20:32 18/12/2023 - User: 100090137892688, Message: Call Of Duty Mobile
19:20:32 18/12/2023 - User: 61554516933970, Message: Call Of Duty Mobile
19:20:35 18/12/2023 - User: 100090137892688, Message: undefined
19:20:38 18/12/2023 - User: undefined, Message: undefined
19:20:55 18/12/2023 - User: undefined, Message: undefined
19:20:56 18/12/2023 - User: undefined, Message: undefined
19:21:03 18/12/2023 - User: undefined, Message: undefined
19:21:03 18/12/2023 - User: 61554201747411, Message: @ck yg 😚😚😚  ano ulit yung i nono prefix?
19:21:04 18/12/2023 - User: 61554201747411, Message: undefined
19:21:04 18/12/2023 - User: undefined, Message: undefined
19:21:04 18/12/2023 - User: 61554201747411, Message: undefined
19:21:04 18/12/2023 - User: undefined, Message: undefined
19:21:04 18/12/2023 - User: 61554201747411, Message: undefined
19:21:04 18/12/2023 - User: 61554201747411, Message: undefined
19:21:04 18/12/2023 - User: undefined, Message: undefined
